DATAFLOW,FREQ,INDICATOR,REF_AREA,UNIT,TIME_PERIOD,OBS_VALUE
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2000,108.998449824258
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2001,106.856455823752
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2002,107.182446259138
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2003,104.49159428407
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2004,100.358133435277
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2005,98.1519960597186
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2006,92.6613155417266
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2007,92.5699879919845
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2008,93.0431333311485
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2009,91.0764173534435
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2010,87.9172737491664
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2011,85.5159816712371
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2012,87.5323633111883
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2013,90.528318014454
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2014,84.8894106613551
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2015,87.6979298149559
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2016,86.7071633804467
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2017,85.7636984338159
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2018,87.1331804593797
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MCO,Gg_CO2,2019,82.5391705718103
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,1990,2595.5025707554
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,1991,2450.2517407519
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,1992,2519.74111319853
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,1993,3106.0087318315
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,1994,2889.40523394923
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,1995,2685.60699648818
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,1996,2809.37360065138
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,1997,2824.80430301371
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,1998,2790.40677468792
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,1999,2877.94767195818
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2000,2813.22512061294
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2001,2939.14752172252
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2002,2990.68437288743
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2003,3271.00371867134
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2004,3161.12096798872
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2005,2985.09997122819
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2006,3040.32852034391
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2007,3136.82982769938
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2008,3076.78806371174
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2009,2892.10551800447
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2010,2968.45907551258
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2011,2972.0390029743
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2012,3181.48286864543
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2013,2871.59886899489
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2014,2905.18626498192
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2015,2220.081164899
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2016,1902.48032737823
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2017,2060.88019091788
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2018,2041.16870515502
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,MLT,Gg_CO2,2019,2174.71818411439
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,1990,219604.101957849
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,1991,227263.862660744
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,1992,227948.361914389
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,1993,228694.788377512
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,1994,229571.519738175
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,1995,229639.344927106
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,1996,240424.692122665
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,1997,232386.437027991
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,1998,232779.112597159
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,1999,219336.64465199
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2000,217577.763418426
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2001,218271.568229155
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2002,216093.443828745
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2003,216742.957588759
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2004,218288.462031947
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2005,212553.100082046
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2006,207510.087801018
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2007,205894.054282244
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2008,205315.854010135
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2009,199722.19465864
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2010,211675.15204759
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2011,197327.070115243
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2012,193081.482620275
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2013,193387.531543852
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2014,185617.270533367
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2015,192712.730465083
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2016,193101.018399183
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2017,190567.469714956
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2018,186394.472259371
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NLD,Gg_CO2,2019,180441.295041414
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,1990,51475.1055827256
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,1991,49182.3338835634
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,1992,47494.56712918
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,1993,49400.7876495097
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,1994,51279.6806373927
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,1995,51623.5903970465
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,1996,54614.6583961255
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,1997,54631.1726548158
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,1998,54779.968381649
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,1999,55736.950243265
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2000,55117.3923157916
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2001,56349.0693886818
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2002,55222.3774161925
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2003,55762.8393493258
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2004,56151.1936074983
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2005,55269.6212934541
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2006,55238.3791561216
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2007,56895.3979935653
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2008,55442.3551983955
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2009,53053.8401010503
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2010,55265.5927453728
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2011,54509.5663493979
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2012,53998.1134384645
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2013,53989.1023613965
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2014,53863.1440399841
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2015,54125.1149474512
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2016,53095.0673141754
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2017,52089.4822921905
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2018,52211.4592458434
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NOR,Gg_CO2,2019,50333.9799478161
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,1990,65129.2265153689
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,1991,66005.3369746613
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,1992,67153.4847659029
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,1993,66913.4392999329
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,1994,68135.3764640341
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,1995,68913.1250160278
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,1996,70973.4128004671
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,1997,73669.1256222054
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,1998,71569.2777435882
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,1999,73366.3805105233
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2000,75397.6313836791
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2001,78386.3562408515
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2002,78563.4918111933
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2003,80733.6375232615
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2004,80548.784687966
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2005,82486.1719240999
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2006,82518.4125885623
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2007,80522.5662334531
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2008,80605.4454220682
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2009,77881.9509072453
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2010,78316.4114811518
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2011,78149.2350415136
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2012,80446.278485825
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2013,79827.7708321932
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2014,80673.9976083313
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2015,80724.4358721256
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2016,78678.3617785243
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2017,80281.9992818682
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2018,80578.3088257204
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,NZL,Gg_CO2,2019,82317.8757096254
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,1990,475862.931721879
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,1991,463790.867979625
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,1992,451015.93995177
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,1993,450911.259418228
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,1994,445289.045721325
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,1995,447309.062941919
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,1996,461109.527678685
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,1997,451022.730061129
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,1998,420681.520002019
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,1999,409182.564208224
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2000,396594.906005332
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2001,395187.645272089
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2002,385455.07393895
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2003,399258.84106792
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2004,404900.886889338
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2005,405225.247666903
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2006,420408.332354278
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2007,420268.917713595
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2008,413750.427508536
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2009,394713.89800911
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2010,413501.546936704
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2011,412488.954182128
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2012,404975.672054535
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2013,401638.242499534
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2014,388929.073849226
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2015,390815.883734896
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2016,400421.283822755
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2017,414819.409011347
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2018,411852.174023962
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,POL,Gg_CO2,2019,390744.667678314
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,PRT,Gg_CO2,1990,58783.7747826449
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,PRT,Gg_CO2,1991,60689.0373771176
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,PRT,Gg_CO2,1992,64536.0410405003
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,PRT,Gg_CO2,1993,63027.6440076516
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,PRT,Gg_CO2,1994,63924.866756731
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,PRT,Gg_CO2,1995,68588.1405163452
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,PRT,Gg_CO2,1996,66294.6307157814
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,PRT,Gg_CO2,1997,69473.4670083932
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,PRT,Gg_CO2,1998,74333.266684444
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,PRT,Gg_CO2,1999,82400.4444484228
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,PRT,Gg_CO2,2000,81668.1053085541
